Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Air humidity (%),Status
19,38,51,22,,,ON
84,13,24,43,,,OFF
36,22,33,102,,,OFF
17,14,55,5,,,ON
23,18,26,9,,,ON
25,18,67,31,,,ON
65,25,41,26,,,OFF
67,38,46,88,,,ON
89,40,57,8,,,OFF
56,18,20,64,,,OFF
75,3,45,77,,,OFF
79,13,38,102,,,OFF
80,4,49,100,,,OFF
79,20,51,78,,,ON
51,38,33,74,,,ON
85,26,27,96,,,OFF
74,40,64,40,,,ON
62,14,39,65,,,ON
7,35,57,13,,,ON
23,40,43,21,,,ON
55,5,56,32,,,ON
86,45,66,10,,,OFF
28,23,43,55,,,ON
28,31,29,18,,,ON
41,24,63,45,,,OFF
88,5,53,20,,,OFF
58,26,28,34,,,ON
77,35,33,54,,,ON
88,10,56,48,,,OFF
7,5,61,34,,,ON
77,7,48,104,,,OFF
44,4,34,72,,,ON
4,35,34,31,,,ON
61,32,27,81,,,ON
26,45,55,35,,,ON
73,36,63,0,,,OFF
52,37,70,27,,,ON
34,41,36,72,,,ON
41,17,60,72,,,OFF
14,11,23,75,,,ON
16,4,49,56,,,ON
80,44,51,92,,,OFF
18,40,65,73,,,ON
29,27,60,86,,,OFF
56,43,60,1,,,ON
45,13,47,75,,,OFF
42,7,61,73,,,OFF
17,36,50,67,,,ON
11,22,65,32,,,ON
50,13,41,102,,,OFF
1,19,48,23,,,ON
40,34,22,34,,,ON
5,36,38,31,,,ON
46,15,53,49,,,OFF
44,22,70,66,,,ON
46,26,69,85,,,ON
61,31,22,16,,,OFF
50,18,23,56,,,OFF
85,2,37,12,,,OFF
18,40,27,13,,,ON
58,30,23,67,,,ON
9,21,35,24,,,ON
67,6,51,83,,,OFF
30,2,56,51,,,OFF
48,28,48,10,,,ON
58,38,21,10,,,ON
12,23,67,36,,,ON
28,39,56,24,,,ON
65,36,44,49,,,ON
6,18,29,47,,,ON
51,18,35,43,,,ON
4,1,58,59,,,ON
32,34,52,4,,,ON
72,17,61,102,,,OFF
56,9,28,13,,,ON
2,26,22,18,,,ON
5,0,49,105,,,OFF
31,8,24,92,,,OFF
5,26,36,18,,,ON
51,16,42,7,,,ON
60,4,63,96,,,OFF
13,29,56,67,,,ON
62,15,70,59,,,ON
89,26,47,34,,,OFF
54,22,62,77,,,OFF
30,23,39,93,,,OFF
57,28,66,28,,,ON
60,26,28,81,,,OFF
60,27,58,32,,,OFF
39,4,66,7,,,OFF
13,31,64,102,,,OFF
48,42,63,28,,,ON
41,9,61,80,,,OFF
88,28,58,6,,,OFF
73,38,62,91,,,OFF
40,14,22,72,,,OFF
27,29,36,5,,,ON
17,8,51,97,,,OFF
65,10,70,56,,,ON
24,34,49,84,,,ON
51,22,58,61,,,OFF
35,13,44,94,,,OFF
74,30,36,98,,,OFF
34,8,62,0,,,OFF
28,3,55,105,,,OFF
57,36,64,61,,,ON
87,29,52,6,,,OFF
4,34,57,42,,,ON
73,24,57,18,,,OFF
77,3,67,94,,,OFF
41,19,67,36,,,ON
2,5,21,13,,,ON
1,25,30,84,,,ON
67,34,52,22,,,OFF
77,24,59,106,,,OFF
16,36,45,100,,,OFF
36,31,36,75,,,ON
21,26,59,88,,,OFF
77,21,24,101,,,OFF
80,25,51,56,,,ON
54,30,55,108,,,OFF
1,31,38,78,,,ON
23,27,66,1,,,ON
26,42,70,93,,,OFF
68,8,49,27,,,OFF
43,42,34,9,,,ON
9,43,49,1,,,ON
90,27,25,52,,,ON
15,6,52,84,,,ON
88,32,24,35,,,OFF
41,18,36,91,,,OFF
34,26,58,26,,,ON
52,27,49,17,,,ON
24,12,34,103,,,OFF
74,20,55,18,,,OFF
35,32,55,106,,,OFF
20,18,41,84,,,ON
38,45,58,29,,,ON
56,16,26,95,,,OFF
10,13,55,85,,,ON
85,35,22,30,,,OFF
75,39,21,54,,,ON
42,25,68,35,,,ON
70,5,27,110,,,OFF
31,5,20,72,,,OFF
87,5,29,1,,,OFF
81,0,53,49,,,OFF
64,3,30,27,,,OFF
25,8,43,32,,,OFF
31,42,68,60,,,ON
24,42,40,82,,,ON
56,16,39,74,,,ON
10,10,35,41,,,ON
67,10,59,30,,,OFF
23,3,48,96,,,OFF
59,21,40,88,,,ON
66,18,58,24,,,OFF
57,40,34,52,,,ON
21,3,22,38,,,ON
82,36,32,36,,,OFF
7,25,39,53,,,ON
35,43,31,13,,,ON
15,0,68,54,,,ON
11,39,21,54,,,ON
12,10,54,24,,,ON
51,40,42,83,,,ON
63,25,21,103,,,OFF
57,13,65,88,,,ON
73,39,70,30,,,OFF
21,44,36,31,,,ON
72,15,32,78,,,ON
21,2,60,56,,,OFF
74,20,34,104,,,OFF
58,41,41,40,,,ON
40,10,46,106,,,OFF
81,44,30,66,,,ON
81,8,52,16,,,OFF
30,44,38,36,,,ON
45,8,56,3,,,OFF
67,0,47,110,,,OFF
69,11,53,72,,,OFF
57,7,31,50,,,OFF
49,19,42,57,,,ON
18,11,61,43,,,ON
55,17,58,54,,,OFF
6,5,67,5,,,OFF
60,5,57,34,,,OFF
76,5,20,109,,,OFF
23,17,50,20,,,OFF
35,25,64,52,,,ON
30,12,70,17,,,ON
50,44,64,67,,,ON
20,15,24,106,,,OFF
84,26,60,38,,,OFF
49,5,58,20,,,ON
80,12,51,68,,,OFF
15,33,54,46,,,ON
61,4,46,15,,,OFF
23,22,54,98,,,OFF
4,39,62,32,,,ON
41,23,25,32,,,ON
48,22,66,107,,,OFF
3,6,47,90,,,ON
57,13,31,71,,,OFF
25,12,44,82,,,OFF
33,0,31,53,,,OFF
62,37,41,55,,,ON
1,40,46,7,,,ON
2,6,47,97,,,OFF
57,1,40,16,,,OFF
90,27,60,11,,,OFF
11,12,34,35,,,ON
71,3,53,48,,,OFF
9,3,58,88,,,ON
65,41,49,109,,,OFF
17,29,41,62,,,ON
1,22,52,103,,,OFF
8,16,38,13,,,OFF
48,12,57,48,,,OFF
25,8,28,32,,,OFF
45,2,47,46,,,OFF
27,21,29,29,,,ON
69,24,64,78,,,ON
80,16,20,103,,,OFF
6,8,69,1,,,OFF
51,32,31,29,,,ON
61,12,66,54,,,ON
85,40,24,61,,,ON
67,19,24,14,,,OFF
90,36,26,45,,,ON
14,9,32,10,,,OFF
45,19,25,49,,,OFF
15,32,52,95,,,OFF
6,26,33,99,,,OFF
76,26,39,65,,,ON
27,15,54,74,,,OFF
34,16,38,102,,,OFF
42,45,54,67,,,ON
88,20,25,80,,,OFF
24,3,54,2,,,OFF
45,25,63,40,,,OFF
34,28,59,76,,,ON
5,32,28,37,,,ON
79,6,24,49,,,OFF
78,4,45,33,,,OFF
62,13,26,28,,,OFF
50,16,48,75,,,OFF
22,39,21,81,,,ON
45,19,66,106,,,OFF
66,31,44,77,,,ON
36,34,33,56,,,ON
32,29,49,94,,,OFF
42,11,35,22,,,ON
66,32,22,42,,,ON
68,12,43,51,,,ON
52,20,30,18,,,ON
46,25,22,109,,,OFF
75,9,68,48,,,ON
62,8,30,5,,,OFF
55,22,31,55,,,OFF
54,8,56,45,,,OFF
65,35,24,80,,,ON
50,0,23,43,,,OFF
45,30,41,0,,,ON
6,30,48,40,,,ON
36,28,68,47,,,ON
26,26,32,104,,,OFF
41,10,38,19,,,ON
83,36,50,9,,,OFF
83,20,29,42,,,OFF
67,44,65,40,,,ON
68,6,63,78,,,OFF
67,24,58,68,,,OFF
85,16,34,88,,,ON
56,9,58,45,,,OFF
12,41,52,56,,,ON
76,34,66,52,,,ON
3,30,70,108,,,OFF
61,17,28,92,,,OFF
42,27,44,22,,,ON
47,37,65,78,,,ON
17,37,60,45,,,ON
77,13,24,7,,,OFF
22,8,54,56,,,OFF
45,10,58,46,,,OFF
8,4,70,71,,,ON
84,31,52,42,,,ON
69,44,61,87,,,ON
82,17,63,29,,,OFF
55,35,29,100,,,OFF
14,4,46,64,,,ON
9,9,70,56,,,ON
84,37,70,80,,,ON
63,37,54,99,,,OFF
25,6,51,24,,,ON
42,1,28,6,,,OFF
21,24,66,35,,,ON
69,14,62,85,,,OFF
36,11,66,72,,,ON
14,17,38,28,,,OFF
68,24,52,74,,,ON
32,15,27,110,,,OFF
18,27,41,109,,,OFF
57,12,37,81,,,ON
56,25,60,27,,,ON
61,8,53,16,,,OFF
28,23,37,18,,,ON
88,35,62,87,,,ON
4,9,42,17,,,OFF
35,45,44,37,,,ON
48,27,26,43,,,ON
49,12,54,59,,,OFF
2,15,29,33,,,ON
57,39,25,48,,,ON
34,31,25,93,,,OFF
33,11,23,12,,,ON
34,27,25,56,,,ON
61,24,50,69,,,ON
20,28,28,29,,,ON
74,9,22,40,,,OFF
44,13,68,43,,,ON
14,28,69,63,,,ON
84,36,70,19,,,OFF
79,3,58,64,,,OFF
46,6,20,42,,,OFF
86,40,60,11,,,OFF
31,5,54,73,,,OFF
36,38,65,58,,,ON
29,1,57,21,,,OFF
8,44,70,17,,,ON
54,27,69,85,,,ON
63,8,56,32,,,OFF
50,45,52,83,,,ON
8,34,35,82,,,ON
62,32,44,67,,,ON
23,11,43,24,,,ON
75,16,55,19,,,OFF
55,45,23,87,,,ON
78,34,24,9,,,OFF
46,8,62,23,,,OFF
49,30,24,7,,,ON
37,9,65,0,,,OFF
55,24,37,63,,,ON
18,26,32,5,,,ON
50,10,27,51,,,OFF
42,26,50,99,,,OFF
33,30,66,35,,,ON
29,33,38,47,,,ON
2,26,30,16,,,ON
64,4,20,84,,,OFF
64,20,57,49,,,OFF
56,31,36,99,,,OFF
83,18,52,89,,,OFF
37,24,57,86,,,OFF
30,27,24,70,,,ON
40,1,49,51,,,OFF
43,30,59,99,,,OFF
74,0,39,85,,,OFF
82,15,41,110,,,OFF
32,38,63,100,,,OFF
90,45,31,26,,,OFF
47,17,36,38,,,OFF
19,9,32,56,,,ON
1,17,57,78,,,ON
68,17,36,19,,,OFF
38,45,59,36,,,ON
35,22,41,9,,,ON
70,43,59,102,,,OFF
70,15,40,56,,,ON
71,8,29,102,,,OFF
15,20,32,110,,,OFF
53,35,59,103,,,OFF
43,33,41,53,,,ON
4,20,38,55,,,ON
87,4,57,92,,,OFF
21,19,24,59,,,OFF
60,17,66,102,,,OFF
67,1,46,15,,,OFF
86,31,47,34,,,OFF
22,29,38,87,,,ON
17,20,46,91,,,OFF
85,29,31,87,,,OFF
37,2,59,30,,,ON
40,17,69,86,,,ON
4,24,29,29,,,ON
31,38,26,75,,,ON
78,25,49,60,,,ON
74,17,56,71,,,OFF
19,24,43,57,,,ON
49,35,26,90,,,ON
6,43,33,82,,,ON
49,36,28,20,,,ON
90,24,58,56,,,OFF
12,36,70,7,,,ON
7,24,63,43,,,ON
12,32,55,17,,,ON
7,30,40,36,,,ON
23,27,33,35,,,ON
20,39,53,110,,,OFF
83,28,24,46,,,ON
81,44,23,90,,,ON
49,30,60,9,,,ON
5,28,32,18,,,ON
83,42,43,48,,,ON
31,3,35,68,,,ON
66,6,65,51,,,ON
79,4,61,23,,,OFF
77,20,69,103,,,OFF
84,33,45,83,,,ON
49,5,54,73,,,OFF
5,40,38,3,,,ON
33,39,69,16,,,ON
38,3,59,77,,,OFF
53,9,36,42,,,ON
18,44,65,20,,,ON
14,6,29,97,,,OFF
5,11,30,50,,,ON
44,7,58,94,,,OFF
1,27,31,109,,,OFF
53,38,35,58,,,ON
73,40,46,103,,,OFF
86,39,67,17,,,OFF
43,11,59,69,,,OFF
28,40,58,103,,,OFF
63,21,65,7,,,ON
74,29,27,49,,,ON
13,15,22,26,,,ON
24,34,31,16,,,ON
55,26,43,68,,,ON
4,17,45,106,,,OFF
90,27,48,107,,,OFF
84,2,32,34,,,OFF
73,23,43,63,,,ON
2,4,63,97,,,OFF
69,24,69,0,,,ON
18,13,39,10,,,ON
62,7,61,33,,,OFF
40,17,69,13,,,ON
72,38,64,11,,,OFF
62,5,29,16,,,OFF
39,25,25,94,,,OFF
76,17,25,100,,,OFF
83,18,41,76,,,ON
69,33,49,7,,,ON
47,5,68,3,,,OFF
46,23,57,81,,,OFF
57,28,30,91,,,OFF
52,27,37,102,,,OFF
81,0,25,0,,,OFF
69,36,23,39,,,OFF
19,42,40,89,,,ON
13,20,47,65,,,ON
34,13,43,80,,,ON
62,6,33,86,,,ON
39,1,23,85,,,OFF
73,12,31,16,,,OFF
34,45,47,36,,,ON
34,40,50,65,,,ON
73,13,42,47,,,ON
84,28,21,98,,,OFF
21,5,53,42,,,OFF
69,22,42,55,,,ON
3,29,43,16,,,ON
34,17,42,60,,,ON
59,9,59,17,,,ON
67,3,70,0,,,OFF
65,22,29,32,,,OFF
45,8,29,38,,,OFF
77,4,42,73,,,OFF
75,21,65,15,,,OFF
6,40,27,80,,,ON
29,3,45,5,,,OFF
76,32,45,88,,,ON
30,2,34,78,,,OFF
39,24,38,81,,,ON
89,19,31,6,,,OFF
16,26,25,82,,,ON
60,24,60,107,,,OFF
87,29,58,105,,,OFF
4,0,54,98,,,OFF
77,6,50,56,,,OFF
40,1,29,32,,,OFF
57,26,22,78,,,ON
50,20,63,87,,,OFF
81,42,56,85,,,ON
86,19,46,0,,,OFF
75,27,46,91,,,OFF
47,43,52,50,,,ON
90,45,29,97,,,OFF
47,18,40,109,,,OFF
43,0,69,49,,,OFF
45,18,33,4,,,ON
84,7,57,39,,,OFF
82,41,57,103,,,OFF
5,14,64,24,,,ON
76,19,24,87,,,OFF
65,1,69,67,,,OFF
2,17,65,23,,,ON
88,12,48,78,,,OFF
59,45,40,7,,,ON
89,17,69,72,,,ON
60,44,56,54,,,ON
57,6,57,24,,,ON
68,15,21,16,,,OFF
57,38,67,16,,,ON
43,2,54,98,,,OFF
24,26,60,99,,,OFF
64,12,42,110,,,OFF
46,3,67,103,,,OFF
30,14,63,67,,,OFF
35,23,57,16,,,ON
87,14,43,26,,,OFF
88,36,40,92,,,OFF
76,9,50,55,,,OFF
59,1,70,0,,,OFF
23,38,63,47,,,ON
72,44,64,1,,,OFF
39,40,27,57,,,ON
47,30,67,107,,,OFF
17,13,42,60,,,ON
16,37,46,49,,,ON
84,42,63,95,,,OFF
5,35,66,82,,,ON
6,35,69,24,,,ON
70,10,69,96,,,OFF
52,36,60,65,,,ON
1,34,51,10,,,ON
9,29,31,11,,,ON
28,22,58,55,,,OFF
88,24,46,46,,,ON
45,3,67,30,,,ON
11,44,68,9,,,ON
88,13,57,15,,,OFF
43,29,61,74,,,ON
45,0,41,71,,,OFF
18,37,70,2,,,ON
39,3,25,7,,,OFF
15,27,42,88,,,ON
11,28,59,83,,,ON
21,26,38,34,,,ON
14,40,67,97,,,OFF
83,2,24,94,,,OFF
88,4,36,65,,,OFF
50,33,22,99,,,OFF
1,6,28,108,,,OFF
6,35,70,26,,,ON
63,9,57,38,,,OFF
43,37,35,71,,,ON
13,21,50,66,,,ON
5,14,37,0,,,ON
59,35,31,46,,,ON
37,9,51,24,,,OFF
54,0,61,104,,,OFF
50,5,39,71,,,OFF
55,4,30,87,,,OFF
13,31,30,103,,,OFF
70,12,37,57,,,ON
7,25,54,108,,,OFF
62,38,20,15,,,OFF
82,27,30,30,,,OFF
33,7,60,67,,,OFF
30,35,58,87,,,ON
2,37,70,103,,,OFF
17,43,51,80,,,ON
61,8,30,102,,,OFF
57,18,37,36,,,ON
90,32,41,1,,,OFF
38,3,52,68,,,OFF
5,12,23,61,,,ON
60,25,20,13,,,OFF
27,30,57,34,,,ON
57,5,25,0,,,OFF
26,26,30,1,,,ON
85,35,63,64,,,ON
41,35,69,34,,,ON
44,39,54,72,,,ON
67,12,41,59,,,ON
68,13,26,71,,,OFF
14,19,35,44,,,ON
46,41,31,74,,,ON
47,6,38,59,,,OFF
11,2,58,2,,,OFF
44,26,41,15,,,ON
17,19,68,75,,,ON
81,42,46,44,,,ON
69,5,49,45,,,OFF
67,37,35,55,,,ON
56,16,65,11,,,ON
25,15,64,88,,,ON
3,44,38,42,,,ON
65,14,56,107,,,OFF
69,32,35,84,,,ON
36,44,38,32,,,ON
4,6,48,94,,,OFF
71,15,46,15,,,OFF
50,3,29,110,,,OFF
9,4,23,31,,,ON
87,20,39,97,,,OFF
81,31,22,19,,,OFF
16,7,61,51,,,ON
90,2,29,78,,,OFF
50,15,69,27,,,ON
49,44,36,84,,,ON
74,27,37,48,,,ON
41,2,33,49,,,ON
22,15,38,52,,,ON
75,15,22,52,,,OFF
67,27,27,55,,,ON
14,36,49,31,,,ON
53,22,26,61,,,OFF
41,21,47,76,,,ON
25,14,43,88,,,ON
59,13,64,91,,,OFF
32,7,39,102,,,OFF
19,44,44,56,,,ON
44,22,33,91,,,OFF
10,23,46,63,,,ON
54,38,58,9,,,ON
27,38,69,84,,,ON
86,41,41,30,,,OFF
56,2,59,109,,,OFF
38,1,32,92,,,OFF
76,0,52,76,,,OFF
12,11,61,78,,,ON
15,30,56,103,,,OFF
51,25,43,101,,,OFF
7,9,54,0,,,OFF
44,16,21,100,,,OFF
17,19,70,35,,,ON
52,21,24,92,,,OFF
12,30,26,88,,,ON
35,45,44,15,,,ON
70,9,39,101,,,OFF
65,6,50,91,,,OFF
36,36,41,36,,,ON
22,36,64,51,,,ON
60,9,68,64,,,ON
74,23,37,71,,,ON
9,38,56,49,,,ON
37,25,67,19,,,ON
51,12,56,80,,,OFF
34,43,26,2,,,ON
21,25,22,87,,,ON
33,23,67,84,,,ON
12,41,50,58,,,ON
85,0,25,15,,,OFF
31,2,26,31,,,ON
32,45,49,44,,,ON
72,12,57,30,,,OFF
70,8,40,68,,,OFF
70,39,59,21,,,OFF
23,9,50,4,,,OFF
53,30,51,99,,,OFF
4,7,57,32,,,ON
19,32,31,55,,,ON
27,4,58,91,,,OFF
20,20,22,48,,,ON
18,27,65,74,,,ON
16,13,56,38,,,ON
2,19,35,21,,,ON
90,6,49,36,,,OFF
61,40,47,105,,,OFF
72,18,44,83,,,ON
36,45,56,6,,,ON
50,22,39,105,,,OFF
28,35,53,80,,,ON
25,0,27,77,,,OFF
52,16,33,40,,,ON
18,41,24,108,,,OFF
44,29,45,89,,,ON
41,24,22,43,,,ON
89,42,30,94,,,OFF
76,31,64,3,,,OFF
41,5,41,68,,,OFF
26,4,70,58,,,OFF
6,10,50,101,,,OFF
55,38,60,65,,,ON
44,40,37,104,,,OFF
5,11,44,32,,,ON
31,26,23,69,,,ON
14,37,58,70,,,ON
87,41,69,48,,,ON
35,28,61,89,,,OFF
16,19,70,30,,,ON
82,7,31,61,,,OFF
65,4,36,36,,,OFF
23,22,41,52,,,ON
81,45,38,102,,,OFF
75,30,33,87,,,ON
50,25,40,32,,,ON
58,40,68,78,,,ON
76,11,68,10,,,OFF
85,24,68,48,,,ON
82,24,38,57,,,ON
57,45,30,59,,,ON
19,41,36,52,,,ON
23,2,36,18,,,ON
30,16,55,104,,,OFF
74,7,21,98,,,OFF
24,43,55,93,,,OFF
58,13,65,78,,,ON
61,38,41,101,,,OFF
25,36,64,17,,,ON
84,33,42,20,,,OFF
86,13,61,70,,,OFF
34,14,22,94,,,OFF
38,13,53,98,,,OFF
34,38,23,7,,,ON
2,0,23,46,,,ON
90,33,35,38,,,OFF
30,25,32,19,,,OFF
90,19,59,0,,,OFF
32,42,65,74,,,ON
14,41,42,78,,,ON
33,11,24,69,,,OFF
31,28,52,62,,,ON
2,24,54,8,,,ON
67,2,50,86,,,OFF
65,40,38,80,,,ON
55,17,35,42,,,ON
74,16,20,24,,,OFF
60,24,24,95,,,OFF
65,12,65,106,,,OFF
70,44,25,83,,,ON
33,4,22,48,,,OFF
49,14,37,22,,,ON
89,8,20,94,,,OFF
13,30,57,9,,,ON
68,33,36,100,,,OFF
3,44,40,69,,,ON
57,44,52,30,,,ON
78,41,35,10,,,OFF
49,41,66,91,,,OFF
68,17,56,54,,,OFF
70,23,28,18,,,OFF
43,12,57,80,,,OFF
33,32,29,21,,,ON
23,22,61,52,,,OFF
46,24,50,79,,,ON
20,14,56,38,,,ON
82,16,30,14,,,OFF
75,27,43,56,,,ON
64,31,40,88,,,ON
89,1,28,0,,,OFF
56,24,46,39,,,ON
14,35,57,69,,,ON
33,26,26,16,,,ON
17,25,54,48,,,ON
27,5,60,98,,,OFF
85,40,66,46,,,ON
29,21,62,42,,,OFF
13,3,57,82,,,ON
80,6,36,70,,,ON
13,38,36,106,,,OFF
67,29,49,101,,,OFF
88,4,51,99,,,OFF
27,22,21,88,,,ON
24,13,53,100,,,OFF
55,3,31,28,,,OFF
69,6,27,64,,,OFF
31,45,34,46,,,ON
83,17,32,90,,,ON
31,11,48,87,,,OFF
90,4,26,71,,,OFF
48,1,27,12,,,OFF
89,32,41,62,,,ON
23,10,61,42,,,OFF
41,12,22,0,,,ON
62,11,21,100,,,OFF
45,32,45,88,,,ON
34,24,30,9,,,ON
75,14,27,80,,,OFF
50,5,30,71,,,OFF
69,31,26,41,,,ON
4,40,29,47,,,ON
19,26,24,93,,,OFF
31,33,68,9,,,ON
63,44,52,57,,,ON
59,3,41,107,,,OFF
44,42,53,39,,,ON
73,1,70,104,,,OFF
45,30,58,35,,,ON
52,4,29,95,,,OFF
25,35,67,69,,,ON
82,14,23,39,,,OFF
52,42,24,34,,,ON
65,12,39,43,,,ON
28,25,48,13,,,OFF
82,19,43,79,,,ON
50,14,59,43,,,OFF
36,28,70,85,,,ON
80,39,69,2,,,OFF
85,20,70,39,,,OFF
13,15,31,18,,,ON
62,35,69,27,,,OFF
68,5,56,85,,,OFF
33,44,27,80,,,ON
7,12,32,92,,,OFF
30,30,20,79,,,ON
87,16,67,20,,,OFF
89,4,31,12,,,OFF
42,40,58,43,,,ON
35,1,33,31,,,OFF
49,21,70,30,,,ON
36,28,49,26,,,ON
8,32,55,89,,,ON
1,42,24,11,,,ON
17,23,42,18,,,ON
64,28,35,50,,,ON
59,22,40,37,,,ON
40,31,21,39,,,ON
60,15,61,97,,,OFF
60,9,40,55,,,ON
2,30,42,19,,,ON
29,17,39,53,,,ON
12,12,33,92,,,OFF
83,30,45,88,,,ON
26,3,29,93,,,OFF
3,24,46,98,,,OFF
54,37,69,36,,,ON
33,20,32,72,,,ON
53,20,57,72,,,OFF
43,36,51,82,,,ON
56,15,68,0,,,ON
19,25,28,105,,,OFF
63,42,42,59,,,ON
55,39,33,84,,,ON
80,4,39,80,,,OFF
45,9,69,24,,,ON
60,1,36,76,,,OFF
32,39,54,41,,,ON
49,12,63,87,,,OFF
51,17,43,64,,,ON
73,17,49,100,,,OFF
51,3,20,84,,,OFF
66,41,54,99,,,OFF
19,16,47,81,,,ON
69,10,46,19,,,OFF
32,12,63,74,,,OFF
82,38,42,62,,,ON
58,34,20,15,,,ON
33,12,28,71,,,OFF
86,31,49,22,,,OFF
35,31,56,41,,,ON
18,28,48,95,,,OFF
33,40,41,42,,,ON
28,38,51,18,,,ON
83,7,62,53,,,OFF
26,24,53,13,,,OFF
40,38,38,64,,,ON
90,19,66,28,,,OFF
34,44,60,19,,,ON
31,10,57,21,,,ON
29,37,70,51,,,ON
62,40,37,58,,,ON
79,25,63,8,,,OFF
72,0,38,38,,,OFF
24,16,59,78,,,OFF
65,13,37,78,,,ON
14,3,33,60,,,ON
81,28,47,67,,,ON
43,29,65,53,,,ON
50,45,22,34,,,ON
37,25,47,3,,,ON
34,19,29,42,,,OFF
41,44,39,82,,,ON
51,26,42,54,,,ON
52,17,60,9,,,ON
87,17,35,15,,,OFF
79,15,42,108,,,OFF
57,2,43,46,,,OFF
84,28,55,74,,,ON
11,7,33,106,,,OFF
13,35,36,71,,,ON
29,6,42,43,,,OFF
15,36,43,19,,,ON
45,2,55,59,,,OFF
29,38,53,59,,,ON
82,13,51,69,,,OFF
70,41,54,44,,,ON
6,32,44,28,,,ON
20,22,29,28,,,ON
43,7,26,86,,,OFF
80,40,41,103,,,OFF
70,42,65,18,,,OFF
20,44,65,79,,,ON
25,27,29,77,,,OFF
84,41,22,14,,,OFF
54,14,42,65,,,ON
44,37,27,24,,,ON
7,30,33,34,,,ON
38,28,70,1,,,ON
81,28,56,56,,,ON
6,41,46,88,,,ON
75,33,59,21,,,OFF
69,9,53,109,,,OFF
13,8,21,75,,,ON
16,19,62,93,,,OFF
64,5,38,106,,,OFF
46,7,46,80,,,OFF
37,28,57,65,,,ON
84,12,35,36,,,OFF
52,3,70,73,,,OFF
22,2,66,73,,,OFF
85,34,59,22,,,OFF
49,30,26,61,,,ON
5,9,61,41,,,ON
48,39,56,26,,,ON
20,5,65,15,,,ON
89,27,52,36,,,OFF
7,29,45,62,,,ON
58,39,21,46,,,ON
24,6,40,62,,,OFF
35,39,25,87,,,ON
54,15,55,67,,,OFF
85,41,22,5,,,OFF
54,0,39,87,,,OFF
58,5,67,31,,,ON
80,38,62,31,,,OFF
51,10,26,39,,,ON
8,27,59,88,,,ON
34,28,66,74,,,ON
50,24,46,50,,,ON
50,8,20,105,,,OFF
34,29,30,93,,,OFF
83,28,30,69,,,OFF
71,40,67,88,,,ON
52,35,55,38,,,ON
62,4,28,93,,,OFF
69,20,47,28,,,OFF
36,39,26,41,,,ON
10,32,68,30,,,ON
78,18,48,7,,,OFF
7,41,64,71,,,ON
29,34,49,91,,,OFF
46,11,23,95,,,OFF
78,41,51,39,,,OFF
52,17,53,92,,,OFF
20,39,24,43,,,ON
27,12,55,86,,,OFF
32,40,48,68,,,ON
23,30,34,38,,,ON
14,43,58,21,,,ON
7,23,55,65,,,ON
51,45,68,64,,,ON
57,17,22,104,,,OFF
80,24,51,74,,,ON
44,40,26,71,,,ON
44,40,65,73,,,ON
59,0,48,29,,,OFF
6,42,36,102,,,OFF
82,25,68,40,,,ON
28,4,36,87,,,OFF
10,22,40,4,,,ON
74,11,58,102,,,OFF
11,2,26,15,,,ON
42,0,59,35,,,OFF
11,40,61,5,,,ON
5,9,27,6,,,OFF
42,43,29,0,,,ON
77,38,42,73,,,ON
12,40,32,75,,,ON
28,36,39,42,,,ON
41,30,68,70,,,ON
47,0,43,44,,,OFF
13,3,52,26,,,ON
9,27,23,23,,,ON
59,10,66,54,,,ON
2,8,51,71,,,ON
62,17,21,0,,,ON
44,24,28,99,,,OFF
50,10,57,107,,,OFF
19,5,53,22,,,ON
58,4,41,102,,,OFF
1,14,43,102,,,OFF
80,39,50,80,,,ON
28,7,22,54,,,OFF
71,19,50,86,,,ON
31,45,52,15,,,ON
37,11,27,25,,,ON
74,14,56,60,,,OFF
49,42,33,47,,,ON
85,14,67,98,,,OFF
70,10,63,51,,,OFF
44,20,69,73,,,ON
27,38,40,39,,,ON
78,30,69,87,,,ON
28,36,23,70,,,ON
26,18,70,57,,,ON
3,36,47,2,,,ON
27,26,33,3,,,ON
53,15,59,65,,,OFF
52,28,48,1,,,ON
41,0,65,105,,,OFF
79,11,40,88,,,ON
16,20,50,78,,,ON
15,38,26,16,,,ON
66,31,52,110,,,OFF
39,9,33,34,,,OFF
49,25,37,32,,,OFF
3,9,24,33,,,ON
19,29,65,99,,,OFF
61,25,64,79,,,ON
31,27,46,80,,,ON
64,6,58,73,,,OFF
27,44,20,68,,,ON
45,14,21,23,,,ON
11,8,38,0,,,OFF
80,18,50,89,,,OFF
35,28,69,4,,,ON
18,5,63,31,,,ON
52,17,66,34,,,ON
33,2,54,19,,,ON
84,13,65,103,,,OFF
10,5,51,107,,,OFF
45,34,45,106,,,OFF
89,40,50,26,,,OFF
63,0,42,75,,,OFF
79,9,56,100,,,OFF
17,40,31,101,,,OFF
23,7,65,56,,,ON
48,42,57,77,,,ON
79,27,49,35,,,OFF
90,12,68,82,,,ON
47,1,58,108,,,OFF
50,6,53,96,,,OFF
66,4,32,98,,,OFF
35,40,26,46,,,ON
39,13,35,7,,,ON
6,24,59,24,,,OFF
11,26,69,52,,,ON
29,28,43,4,,,ON
56,24,28,96,,,OFF
39,36,44,69,,,ON
68,38,53,34,,,OFF
